protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
Jnk1,18627,18629,0.2,53.35459,0.417092,0.811339,1.238457,,,
Jnk1,18627,18629,0.25,64.44817,0.4187131,0.811339,1.238457,,,
Jnk1,18627,18629,0.3,59.1126,0.4680063,0.811339,1.238457,,,
Jnk1,18627,18629,0.35,50.87423,0.5156951,0.811339,1.238457,,,
Jnk1,18627,18629,0.4,41.10868,0.5457783,0.811339,1.238457,,,
Jnk1,18627,18629,0.45,30.61527,0.557051,0.811339,1.238457,,,
Jnk1,18627,18629,0.5,19.7295,0.5653756,0.811339,1.238457,,,
Jnk1,18626,18632,0,0,0,0.813253,0.039118,,,
Jnk1,18626,18632,0.05,16.77004,0.263942,0.813253,0.039118,,,
Jnk1,18626,18632,0.1,30.10324,0.3655808,0.813253,0.039118,,,
Jnk1,18626,18632,0.15,41.6644,0.4054343,0.813253,0.039118,,,
Jnk1,18626,18632,0.2,52.81011,0.4118931,0.813253,0.039118,,,
Jnk1,18626,18632,0.25,63.88923,0.4134621,0.813253,0.039118,,,
Jnk1,18626,18632,0.3,58.11405,0.4693614,0.813253,0.039118,,,
Jnk1,18626,18632,0.35,49.51554,0.5099091,0.813253,0.039118,,,
Jnk1,18626,18632,0.4,39.84713,0.5298364,0.813253,0.039118,,,
Jnk1,18626,18632,0.45,29.51908,0.5441887,0.813253,0.039118,,,
Jnk1,18626,18632,0.5,18.67701,0.5561826,0.813253,0.039118,,,
Jnk1,18632,18626,0,0,0,0.813253,0.039118,,,
Jnk1,18632,18626,0.05,16.25459,0.3173552,0.813253,0.039118,,,
Jnk1,18632,18626,0.1,29.64484,0.3754765,0.813253,0.039118,,,
Jnk1,18632,18626,0.15,41.59197,0.423011,0.813253,0.039118,,,
Jnk1,18632,18626,0.2,52.80752,0.4392134,0.813253,0.039118,,,
Jnk1,18632,18626,0.25,63.89137,0.4418917,0.813253,0.039118,,,
Jnk1,18632,18626,0.3,58.07035,0.5178018,0.813253,0.039118,,,
Jnk1,18632,18626,0.35,49.32481,0.5509198,0.813253,0.039118,,,
Jnk1,18632,18626,0.4,39.68392,0.5657017,0.813253,0.039118,,,
Jnk1,18632,18626,0.45,29.37129,0.5790449,0.813253,0.039118,,,
Jnk1,18632,18626,0.5,18.42789,0.5933305,0.813253,0.039118,,,
Jnk1,17124,18631,0,0,0,0.790071,0.90019,,,
Jnk1,17124,18631,0.05,17.45342,0.2412025,0.790071,0.90019,,,
Jnk1,17124,18631,0.1,31.28522,0.3360481,0.790071,0.90019,,,
Jnk1,17124,18631,0.15,43.35668,0.3875839,0.790071,0.90019,,,
Jnk1,17124,18631,0.2,54.63264,0.4028602,0.790071,0.90019,,,
Jnk1,17124,18631,0.25,65.75557,0.4062196,0.790071,0.90019,,,
Jnk1,17124,18631,0.3,60.56088,0.4714107,0.790071,0.90019,,,
Jnk1,17124,18631,0.35,52.38276,0.5177505,0.790071,0.90019,,,
Jnk1,17124,18631,0.4,43.0011,0.5360201,0.790071,0.90019,,,
Jnk1,17124,18631,0.45,32.92225,0.5505492,0.790071,0.90019,,,
Jnk1,17124,18631,0.5,22.33866,0.5620449,0.790071,0.90019,,,
Jnk1,18631,17124,0,0,0,0.790071,0.90019,,,
Jnk1,18631,17124,0.05,18.07824,0.1752107,0.790071,0.90019,,,
Jnk1,18631,17124,0.1,32.19666,0.3162711,0.790071,0.90019,,,
Jnk1,18631,17124,0.15,44.29827,0.3771682,0.790071,0.90019,,,
Jnk1,18631,17124,0.2,55.54844,0.3965052,0.790071,0.90019,,,
Jnk1,18631,17124,0.25,66.6543,0.3999491,0.790071,0.90019,,,
Jnk1,18631,17124,0.3,61.12271,0.4566167,0.790071,0.90019,,,
Jnk1,18631,17124,0.35,52.82499,0.5052976,0.790071,0.90019,,,
Jnk1,18631,17124,0.4,43.08246,0.5286414,0.790071,0.90019,,,
Jnk1,18631,17124,0.45,32.67689,0.5414073,0.790071,0.90019,,,
Jnk1,18631,17124,0.5,21.69847,0.5552642,0.790071,0.90019,,,
Jnk1,18626,18628,0,0,0,0.796389,0.013814,,,
Jnk1,18626,18628,0.05,15.7398,0.3187691,0.796389,0.013814,,,
Jnk1,18626,18628,0.1,29.01137,0.3704315,0.796389,0.013814,,,
Jnk1,18626,18628,0.15,40.91783,0.4114163,0.796389,0.013814,,,
Jnk1,18626,18628,0.2,52.14579,0.4231041,0.796389,0.013814,,,
Jnk1,18626,18628,0.25,63.25324,0.4255213,0.796389,0.013814,,,
Jnk1,18626,18628,0.3,57.92175,0.4786648,0.796389,0.013814,,,
Jnk1,18626,18628,0.35,49.45268,0.526222,0.796389,0.013814,,,
Jnk1,18626,18628,0.4,39.77632,0.5463555,0.796389,0.013814,,,
Jnk1,18626,18628,0.45,29.3752,0.5607831,0.796389,0.013814,,,
Jnk1,18626,18628,0.5,18.51332,0.5707488,0.796389,0.013814,,,
Jnk1,18628,18626,0,0,0,0.796389,0.013814,,,
Jnk1,18628,18626,0.05,16.2024,0.263891,0.796389,0.013814,,,
Jnk1,18628,18626,0.1,29.25616,0.355108,0.796389,0.013814,,,
Jnk1,18628,18626,0.15,40.77746,0.3919503,0.796389,0.013814,,,
Jnk1,18628,18626,0.2,51.92239,0.3980431,0.796389,0.013814,,,
Jnk1,18628,18626,0.25,63.00601,0.3995023,0.796389,0.013814,,,
Jnk1,18628,18626,0.3,57.8004,0.4530093,0.796389,0.013814,,,
Jnk1,18628,18626,0.35,49.37503,0.5131223,0.796389,0.013814,,,
Jnk1,18628,18626,0.4,39.69154,0.5336204,0.796389,0.013814,,,
Jnk1,18628,18626,0.45,29.4221,0.5451438,0.796389,0.013814,,,
Jnk1,18628,18626,0.5,18.69713,0.5554108,0.796389,0.013814,,,
Jnk1,18638,18634,0,0,0,0.821272,0.363748,,,
Jnk1,18638,18634,0.05,17.5019,0.2228939,0.821272,0.363748,,,
Jnk1,18638,18634,0.1,32.00436,0.3146208,0.821272,0.363748,,,
Jnk1,18638,18634,0.15,45.12404,0.3583874,0.821272,0.363748,,,
Jnk1,18638,18634,0.2,56.92504,0.4002017,0.821272,0.363748,,,
Jnk1,18638,18634,0.25,68.14289,0.4100252,0.821272,0.363748,,,
Jnk1,18638,18634,0.3,64.13692,0.4514164,0.821272,0.363748,,,
Jnk1,18638,18634,0.35,57.37263,0.5122281,0.821272,0.363748,,,
Jnk1,18638,18634,0.4,48.74815,0.5480951,0.821272,0.363748,,,
Jnk1,18638,18634,0.45,39.00459,0.5689797,0.821272,0.363748,,,
Jnk1,18638,18634,0.5,28.34175,0.5866592,0.821272,0.363748,,,
Jnk1,18634,18638,0,0,0,0.821272,0.363748,,,
Jnk1,18634,18638,0.05,17.86646,0.1716848,0.821272,0.363748,,,
Jnk1,18634,18638,0.1,32.51101,0.3052281,0.821272,0.363748,,,
Jnk1,18634,18638,0.15,45.23557,0.366192,0.821272,0.363748,,,
Jnk1,18634,18638,0.2,56.74228,0.3944941,0.821272,0.363748,,,
Jnk1,18634,18638,0.25,67.93287,0.400523,0.821272,0.363748,,,
Jnk1,18634,18638,0.3,63.74308,0.4480475,0.821272,0.363748,,,
Jnk1,18634,18638,0.35,56.82069,0.5002478,0.821272,0.363748,,,
Jnk1,18634,18638,0.4,48.28058,0.5326883,0.821272,0.363748,,,
Jnk1,18634,18638,0.45,38.59152,0.556117,0.821272,0.363748,,,
Jnk1,18634,18638,0.5,28.078,0.5747329,0.821272,0.363748,,,
Jnk1,17124,18634,0,0,0,0.753171,0.152097,,,
Jnk1,17124,18634,0.05,17.05148,0.2202828,0.753171,0.152097,,,
Jnk1,17124,18634,0.1,30.67288,0.3145667,0.753171,0.152097,,,
Jnk1,17124,18634,0.15,42.59672,0.3663964,0.753171,0.152097,,,
Jnk1,17124,18634,0.2,53.8011,0.3817108,0.753171,0.152097,,,
Jnk1,17124,18634,0.25,64.87692,0.3845397,0.753171,0.152097,,,
Jnk1,17124,18634,0.3,58.48657,0.4530456,0.753171,0.152097,,,
Jnk1,17124,18634,0.35,49.56395,0.4896272,0.753171,0.152097,,,
Jnk1,17124,18634,0.4,39.77044,0.5056397,0.753171,0.152097,,,
Jnk1,17124,18634,0.45,29.46344,0.5166747,0.753171,0.152097,,,
Jnk1,17124,18634,0.5,18.76028,0.5273022,0.753171,0.152097,,,
Jnk1,18634,17124,0,0,0,0.753171,0.152097,,,
Jnk1,18634,17124,0.05,16.91596,0.2688086,0.753171,0.152097,,,
Jnk1,18634,17124,0.1,30.29694,0.3642693,0.753171,0.152097,,,
Jnk1,18634,17124,0.15,41.83062,0.4042071,0.753171,0.152097,,,
Jnk1,18634,17124,0.2,52.97069,0.4093107,0.753171,0.152097,,,
Jnk1,18634,17124,0.25,64.04919,0.4108326,0.753171,0.152097,,,
Jnk1,18634,17124,0.3,57.89867,0.4597493,0.753171,0.152097,,,
Jnk1,18634,17124,0.35,49.173,0.4980746,0.753171,0.152097,,,
Jnk1,18634,17124,0.4,39.4038,0.5167765,0.753171,0.152097,,,
Jnk1,18634,17124,0.45,29.06472,0.5273969,0.753171,0.152097,,,
Jnk1,18634,17124,0.5,18.28818,0.5377914,0.753171,0.152097,,,
Jnk1,18628,18624,0,0,0,0.790015,1.167146,,,
Jnk1,18628,18624,0.05,16.09999,0.3042236,0.790015,1.167146,,,
Jnk1,18628,18624,0.1,28.62855,0.3788578,0.790015,1.167146,,,
Jnk1,18628,18624,0.15,40.0835,0.3994798,0.790015,1.167146,,,
Jnk1,18628,18624,0.2,51.24811,0.4058177,0.790015,1.167146,,,
Jnk1,18628,18624,0.25,62.33816,0.4078013,0.790015,1.167146,,,
Jnk1,18628,18624,0.3,55.7589,0.481117,0.790015,1.167146,,,
Jnk1,18628,18624,0.35,46.74949,0.5080637,0.790015,1.167146,,,
Jnk1,18628,18624,0.4,37.01689,0.5226975,0.790015,1.167146,,,
Jnk1,18628,18624,0.45,26.70113,0.5352902,0.790015,1.167146,,,
Jnk1,18628,18624,0.5,15.88452,0.5473901,0.790015,1.167146,,,
Jnk1,18624,18628,0,0,0,0.790015,1.167146,,,
Jnk1,18624,18628,0.05,16.7713,0.3169181,0.790015,1.167146,,,
Jnk1,18624,18628,0.1,29.85576,0.3925695,0.790015,1.167146,,,
Jnk1,18624,18628,0.15,41.38835,0.4266823,0.790015,1.167146,,,
Jnk1,18624,18628,0.2,52.54242,0.4322425,0.790015,1.167146,,,
Jnk1,18624,18628,0.25,63.6318,0.4337812,0.790015,1.167146,,,
Jnk1,18624,18628,0.3,57.50964,0.4968412,0.790015,1.167146,,,
Jnk1,18624,18628,0.35,48.47877,0.5378512,0.790015,1.167146,,,
Jnk1,18624,18628,0.4,38.53305,0.5528136,0.790015,1.167146,,,
Jnk1,18624,18628,0.45,28.06291,0.5626326,0.790015,1.167146,,,
Jnk1,18624,18628,0.5,17.26166,0.5696384,0.790015,1.167146,,,
Jnk1,18632,18624,0,0,0,0.783801,1.351552,,,
Jnk1,18632,18624,0.05,16.16288,0.2670865,0.783801,1.351552,,,
Jnk1,18632,18624,0.1,29.55583,0.335675,0.783801,1.351552,,,
Jnk1,18632,18624,0.15,41.47407,0.380929,0.783801,1.351552,,,
Jnk1,18632,18624,0.2,52.70452,0.3946277,0.783801,1.351552,,,
Jnk1,18632,18624,0.25,63.8078,0.3975118,0.783801,1.351552,,,
Jnk1,18632,18624,0.3,58.38398,0.467374,0.783801,1.351552,,,
Jnk1,18632,18624,0.35,49.96113,0.5098934,0.783801,1.351552,,,
Jnk1,18632,18624,0.4,40.34158,0.5288056,0.783801,1.351552,,,
Jnk1,18632,18624,0.45,30.14824,0.5394581,0.783801,1.351552,,,
Jnk1,18632,18624,0.5,19.47551,0.5509883,0.783801,1.351552,,,
Jnk1,18624,18632,0,0,0,0.783801,1.351552,,,
Jnk1,18624,18632,0.05,16.47483,0.2600987,0.783801,1.351552,,,
Jnk1,18624,18632,0.1,30.06472,0.3549269,0.783801,1.351552,,,
Jnk1,18624,18632,0.15,41.89659,0.4009414,0.783801,1.351552,,,
Jnk1,18624,18632,0.2,53.09382,0.4132476,0.783801,1.351552,,,
Jnk1,18624,18632,0.25,64.17183,0.415796,0.783801,1.351552,,,
Jnk1,18624,18632,0.3,58.74292,0.4558617,0.783801,1.351552,,,
Jnk1,18624,18632,0.35,50.12524,0.5137672,0.783801,1.351552,,,
Jnk1,18624,18632,0.4,40.22243,0.5337237,0.783801,1.351552,,,
Jnk1,18624,18632,0.45,29.70572,0.5454119,0.783801,1.351552,,,
Jnk1,18624,18632,0.5,18.71396,0.557455,0.783801,1.351552,,,
Jnk1,18636,18625,0,0,0,0.789401,0.112077,,,
Jnk1,18636,18625,0.05,16.02122,0.2911924,0.789401,0.112077,,,
Jnk1,18636,18625,0.1,29.42055,0.3617559,0.789401,0.112077,,,
Jnk1,18636,18625,0.15,41.17943,0.403112,0.789401,0.112077,,,
Jnk1,18636,18625,0.2,52.37817,0.4113077,0.789401,0.112077,,,
Jnk1,18636,18625,0.25,63.48716,0.4134093,0.789401,0.112077,,,
Jnk1,18636,18625,0.3,58.08237,0.4746074,0.789401,0.112077,,,
Jnk1,18636,18625,0.35,49.50965,0.5199086,0.789401,0.112077,,,
Jnk1,18636,18625,0.4,39.82808,0.5389072,0.789401,0.112077,,,
Jnk1,18636,18625,0.45,29.58044,0.5499725,0.789401,0.112077,,,
Jnk1,18636,18625,0.5,18.89209,0.5604886,0.789401,0.112077,,,
Jnk1,18625,18636,0,0,0,0.789401,0.112077,,,
Jnk1,18625,18636,0.05,16.20894,0.2923284,0.789401,0.112077,,,
Jnk1,18625,18636,0.1,29.74641,0.3564576,0.789401,0.112077,,,
Jnk1,18625,18636,0.15,41.58822,0.4039432,0.789401,0.112077,,,
Jnk1,18625,18636,0.2,52.76135,0.4139055,0.789401,0.112077,,,
Jnk1,18625,18636,0.25,63.84631,0.4155654,0.789401,0.112077,,,
Jnk1,18625,18636,0.3,57.95852,0.4703572,0.789401,0.112077,,,
Jnk1,18625,18636,0.35,49.30241,0.5152586,0.789401,0.112077,,,
Jnk1,18625,18636,0.4,39.44801,0.5350555,0.789401,0.112077,,,
Jnk1,18625,18636,0.45,29.04347,0.5446183,0.789401,0.112077,,,
Jnk1,18625,18636,0.5,18.19001,0.5558833,0.789401,0.112077,,,
Jnk1,18639,18634,0,0,0,0.785388,1.494182,,,
Jnk1,18639,18634,0.05,16.24352,0.2927801,0.785388,1.494182,,,
Jnk1,18639,18634,0.1,29.69698,0.3583174,0.785388,1.494182,,,
Jnk1,18639,18634,0.15,41.54524,0.403844,0.785388,1.494182,,,
Jnk1,18639,18634,0.2,52.75016,0.4138966,0.785388,1.494182,,,
Jnk1,18639,18634,0.25,63.85422,0.4161323,0.785388,1.494182,,,
Jnk1,18639,18634,0.3,58.49513,0.4743199,0.785388,1.494182,,,
Jnk1,18639,18634,0.35,49.82763,0.5168918,0.785388,1.494182,,,
Jnk1,18639,18634,0.4,40.17151,0.5317375,0.785388,1.494182,,,
Jnk1,18639,18634,0.45,29.91109,0.544935,0.785388,1.494182,,,
Jnk1,18639,18634,0.5,19.15999,0.5563084,0.785388,1.494182,,,
Jnk1,18634,18639,0,0,0,0.785388,1.494182,,,
Jnk1,18634,18639,0.05,17.32565,0.2333826,0.785388,1.494182,,,
Jnk1,18634,18639,0.1,31.04317,0.3290609,0.785388,1.494182,,,
Jnk1,18634,18639,0.15,42.87288,0.3822327,0.785388,1.494182,,,
Jnk1,18634,18639,0.2,54.08112,0.3930182,0.785388,1.494182,,,
Jnk1,18634,18639,0.25,65.1816,0.3958113,0.785388,1.494182,,,
Jnk1,18634,18639,0.3,59.92309,0.4474529,0.785388,1.494182,,,
Jnk1,18634,18639,0.35,51.59717,0.5066102,0.785388,1.494182,,,
Jnk1,18634,18639,0.4,41.76646,0.5332022,0.785388,1.494182,,,
Jnk1,18634,18639,0.45,31.29609,0.5448885,0.785388,1.494182,,,
Jnk1,18634,18639,0.5,20.40418,0.5543965,0.785388,1.494182,,,
Jnk1,18626,18624,0,0,0,0.780117,1.948501,,,
Jnk1,18626,18624,0.05,16.59854,0.2774904,0.780117,1.948501,,,
Jnk1,18626,18624,0.1,29.69183,0.3512705,0.780117,1.948501,,,
Jnk1,18626,18624,0.15,41.31982,0.3899522,0.780117,1.948501,,,
Jnk1,18626,18624,0.2,52.46868,0.3980959,0.780117,1.948501,,,
Jnk1,18626,18624,0.25,63.54823,0.3995864,0.780117,1.948501,,,
Jnk1,18626,18624,0.3,57.83135,0.4598486,0.780117,1.948501,,,
Jnk1,18626,18624,0.35,49.15201,0.5037061,0.780117,1.948501,,,
Jnk1,18626,18624,0.4,39.43148,0.5215175,0.780117,1.948501,,,
Jnk1,18626,18624,0.45,29.15817,0.5323579,0.780117,1.948501,,,
Jnk1,18626,18624,0.5,18.50984,0.5412618,0.780117,1.948501,,,
Jnk1,18624,18626,0,0,0,0.780117,1.948501,,,
Jnk1,18624,18626,0.05,15.69663,0.3077219,0.780117,1.948501,,,
Jnk1,18624,18626,0.1,28.65101,0.3710535,0.780117,1.948501,,,
Jnk1,18624,18626,0.15,40.273,0.4043577,0.780117,1.948501,,,
Jnk1,18624,18626,0.2,51.47371,0.4122029,0.780117,1.948501,,,
Jnk1,18624,18626,0.25,62.58047,0.4146071,0.780117,1.948501,,,
Jnk1,18624,18626,0.3,56.75989,0.4753257,0.780117,1.948501,,,
Jnk1,18624,18626,0.35,48.08241,0.5194378,0.780117,1.948501,,,
Jnk1,18624,18626,0.4,38.26776,0.5377674,0.780117,1.948501,,,
Jnk1,18624,18626,0.45,27.84811,0.5501019,0.780117,1.948501,,,
Jnk1,18624,18626,0.5,16.94134,0.5617984,0.780117,1.948501,,,
Jnk1,18626,18660,0,0,0,0.849497,0.967398,,,
Jnk1,18626,18660,0.05,18.27262,0.1410576,0.849497,0.967398,,,
Jnk1,18626,18660,0.1,33.46886,0.3091963,0.849497,0.967398,,,
Jnk1,18626,18660,0.15,47.17077,0.3407542,0.849497,0.967398,,,
Jnk1,18626,18660,0.2,60.0453,0.3695939,0.849497,0.967398,,,
Jnk1,18626,18660,0.25,71.92225,0.4015369,0.849497,0.967398,,,
Jnk1,18626,18660,0.3,68.83948,0.4626321,0.849497,0.967398,,,
Jnk1,18626,18660,0.35,62.57405,0.5248564,0.849497,0.967398,,,
Jnk1,18626,18660,0.4,54.36754,0.5638139,0.849497,0.967398,,,
Jnk1,18626,18660,0.45,44.73598,0.5903194,0.849497,0.967398,,,
Jnk1,18626,18660,0.5,34.11959,0.6107181,0.849497,0.967398,,,
Jnk1,18660,18626,0,0,0,0.849497,0.967398,,,
Jnk1,18660,18626,0.05,17.93215,0.135712,0.849497,0.967398,,,
Jnk1,18660,18626,0.1,33.11714,0.2862752,0.849497,0.967398,,,
Jnk1,18660,18626,0.15,46.87719,0.3225201,0.849497,0.967398,,,
Jnk1,18660,18626,0.2,59.88595,0.3509103,0.849497,0.967398,,,
Jnk1,18660,18626,0.25,71.72027,0.3934561,0.849497,0.967398,,,
Jnk1,18660,18626,0.3,68.61233,0.43772,0.849497,0.967398,,,
Jnk1,18660,18626,0.35,62.76958,0.5068666,0.849497,0.967398,,,
Jnk1,18660,18626,0.4,54.81841,0.5437937,0.849497,0.967398,,,
Jnk1,18660,18626,0.45,45.56199,0.571027,0.849497,0.967398,,,
Jnk1,18660,18626,0.5,35.25699,0.5904818,0.849497,0.967398,,,
Jnk1,18627,18630,0,0,0,0.769617,1.424304,,,
Jnk1,18627,18630,0.05,16.01564,0.2961457,0.769617,1.424304,,,
Jnk1,18627,18630,0.1,28.91636,0.3720064,0.769617,1.424304,,,
Jnk1,18627,18630,0.15,40.37767,0.4027384,0.769617,1.424304,,,
Jnk1,18627,18630,0.2,51.50091,0.4079685,0.769617,1.424304,,,
Jnk1,18627,18630,0.25,62.56805,0.4093455,0.769617,1.424304,,,
Jnk1,18627,18630,0.3,56.41931,0.4634072,0.769617,1.424304,,,
Jnk1,18627,18630,0.35,47.57437,0.5022965,0.769617,1.424304,,,
Jnk1,18627,18630,0.4,37.78443,0.5211748,0.769617,1.424304,,,
Jnk1,18627,18630,0.45,27.44325,0.5333731,0.769617,1.424304,,,
Jnk1,18627,18630,0.5,16.70175,0.542935,0.769617,1.424304,,,
Jnk1,18630,18627,0,0,0,0.769617,1.424304,,,
Jnk1,18630,18627,0.05,17.24233,0.2755965,0.769617,1.424304,,,
Jnk1,18630,18627,0.1,30.20878,0.3782283,0.769617,1.424304,,,
Jnk1,18630,18627,0.15,41.57966,0.4060691,0.769617,1.424304,,,
Jnk1,18630,18627,0.2,52.68839,0.4095881,0.769617,1.424304,,,
Jnk1,18630,18627,0.25,63.75757,0.4105533,0.769617,1.424304,,,
Jnk1,18630,18627,0.3,57.80031,0.4697836,0.769617,1.424304,,,
Jnk1,18630,18627,0.35,48.74474,0.5130234,0.769617,1.424304,,,
Jnk1,18630,18627,0.4,38.78153,0.5262581,0.769617,1.424304,,,
Jnk1,18630,18627,0.45,28.32047,0.5365215,0.769617,1.424304,,,
Jnk1,18630,18627,0.5,17.46605,0.5454646,0.769617,1.424304,,,
Jnk1,18635,18625,0,0,0,0.779616,1.254333,,,
Jnk1,18635,18625,0.05,16.03426,0.2416671,0.779616,1.254333,,,
Jnk1,18635,18625,0.1,29.26309,0.3348812,0.779616,1.254333,,,
Jnk1,18635,18625,0.15,40.93432,0.3700643,0.779616,1.254333,,,
Jnk1,18635,18625,0.2,52.15219,0.3791793,0.779616,1.254333,,,
Jnk1,18635,18625,0.25,63.26254,0.3823403,0.779616,1.254333,,,
Jnk1,18635,18625,0.3,57.92052,0.4502138,0.779616,1.254333,,,
Jnk1,18635,18625,0.35,49.45681,0.4975733,0.779616,1.254333,,,
Jnk1,18635,18625,0.4,39.87679,0.515969,0.779616,1.254333,,,
Jnk1,18635,18625,0.45,29.71836,0.5280197,0.779616,1.254333,,,
Jnk1,18635,18625,0.5,19.09313,0.5389653,0.779616,1.254333,,,
Jnk1,18625,18635,0,0,0,0.779616,1.254333,,,
Jnk1,18625,18635,0.05,17.44048,0.2215235,0.779616,1.254333,,,
Jnk1,18625,18635,0.1,30.82512,0.3447925,0.779616,1.254333,,,
Jnk1,18625,18635,0.15,42.48839,0.3822738,0.779616,1.254333,,,
Jnk1,18625,18635,0.2,53.68194,0.3912248,0.779616,1.254333,,,
Jnk1,18625,18635,0.25,64.77894,0.3935396,0.779616,1.254333,,,
Jnk1,18625,18635,0.3,59.27358,0.4643734,0.779616,1.254333,,,
Jnk1,18625,18635,0.35,50.63783,0.5178273,0.779616,1.254333,,,
Jnk1,18625,18635,0.4,40.87093,0.5396085,0.779616,1.254333,,,
Jnk1,18625,18635,0.45,30.44738,0.5520824,0.779616,1.254333,,,
Jnk1,18625,18635,0.5,19.52746,0.5633101,0.779616,1.254333,,,
Jnk1,18633,18624,0,0,0,0.777389,0.065344,,,
Jnk1,18633,18624,0.05,16.29321,0.3106039,0.777389,0.065344,,,
Jnk1,18633,18624,0.1,29.28518,0.3844295,0.777389,0.065344,,,
Jnk1,18633,18624,0.15,40.92058,0.4132155,0.777389,0.065344,,,
Jnk1,18633,18624,0.2,52.09729,0.4212178,0.777389,0.065344,,,
Jnk1,18633,18624,0.25,63.18645,0.4229927,0.777389,0.065344,,,
Jnk1,18633,18624,0.3,57.63765,0.4877832,0.777389,0.065344,,,
Jnk1,18633,18624,0.35,49.03573,0.5280183,0.777389,0.065344,,,
Jnk1,18633,18624,0.4,39.49768,0.5435412,0.777389,0.065344,,,
Jnk1,18633,18624,0.45,29.33033,0.5563605,0.777389,0.065344,,,
Jnk1,18633,18624,0.5,18.64822,0.5680436,0.777389,0.065344,,,
Jnk1,18624,18633,0,0,0,0.777389,0.065344,,,
Jnk1,18624,18633,0.05,17.7038,0.1788952,0.777389,0.065344,,,
Jnk1,18624,18633,0.1,31.44232,0.3236087,0.777389,0.065344,,,
Jnk1,18624,18633,0.15,42.96308,0.3722932,0.777389,0.065344,,,
Jnk1,18624,18633,0.2,54.09129,0.3767135,0.777389,0.065344,,,
Jnk1,18624,18633,0.25,65.17206,0.3779709,0.777389,0.065344,,,
Jnk1,18624,18633,0.3,58.94357,0.4542074,0.777389,0.065344,,,
Jnk1,18624,18633,0.35,50.23598,0.484312,0.777389,0.065344,,,
Jnk1,18624,18633,0.4,40.52218,0.5073242,0.777389,0.065344,,,
Jnk1,18624,18633,0.45,30.15951,0.5210519,0.777389,0.065344,,,
Jnk1,18624,18633,0.5,19.39356,0.530717,0.777389,0.065344,,,
MCL1,67,63,0,0,0,0.825401,0.185021,,,
MCL1,67,63,0.05,16.37169,0.4185581,0.825401,0.185021,,,
MCL1,67,63,0.1,29.28249,0.4761307,0.825401,0.185021,,,
MCL1,67,63,0.15,40.84309,0.5032399,0.825401,0.185021,,,
MCL1,67,63,0.2,52.01585,0.5091076,0.825401,0.185021,,,
MCL1,67,63,0.25,63.10981,0.5106054,0.825401,0.185021,,,
MCL1,67,63,0.3,57.47948,0.5640331,0.825401,0.185021,,,
MCL1,67,63,0.35,49.07522,0.5995819,0.825401,0.185021,,,
MCL1,67,63,0.4,39.36596,0.619615,0.825401,0.185021,,,
MCL1,67,63,0.45,28.95122,0.6311684,0.825401,0.185021,,,
MCL1,67,63,0.5,18.04064,0.6409709,0.825401,0.185021,,,
MCL1,63,67,0,0,0,0.825401,0.185021,,,
MCL1,63,67,0.05,15.09561,0.2705903,0.825401,0.185021,,,
MCL1,63,67,0.1,27.93898,0.3419653,0.825401,0.185021,,,
MCL1,63,67,0.15,39.31587,0.3749368,0.825401,0.185021,,,
MCL1,63,67,0.2,50.43476,0.378405,0.825401,0.185021,,,
MCL1,63,67,0.25,61.51102,0.379716,0.825401,0.185021,,,
MCL1,63,67,0.3,55.50128,0.4347836,0.825401,0.185021,,,
MCL1,63,67,0.35,46.91533,0.4762515,0.825401,0.185021,,,
MCL1,63,67,0.4,37.23934,0.4978151,0.825401,0.185021,,,
MCL1,63,67,0.45,27.02135,0.5086577,0.825401,0.185021,,,
MCL1,63,67,0.5,16.37562,0.5200416,0.825401,0.185021,,,
MCL1,28,27,0,0,0,0.857691,1.761459,,,
MCL1,28,27,0.05,16.34736,0.4670857,0.857691,1.761459,,,
MCL1,28,27,0.1,28.43116,0.5148755,0.857691,1.761459,,,
MCL1,28,27,0.15,39.66825,0.5252202,0.857691,1.761459,,,
MCL1,28,27,0.2,50.75877,0.5274444,0.857691,1.761459,,,
MCL1,28,27,0.25,61.81509,0.5282442,0.857691,1.761459,,,
MCL1,28,27,0.3,55.24661,0.5593637,0.857691,1.761459,,,
MCL1,28,27,0.35,46.38777,0.5869443,0.857691,1.761459,,,
MCL1,28,27,0.4,36.5432,0.6020055,0.857691,1.761459,,,
MCL1,28,27,0.45,26.18199,0.6106383,0.857691,1.761459,,,
MCL1,28,27,0.5,15.4253,0.6193845,0.857691,1.761459,,,
MCL1,27,28,0,0,0,0.857691,1.761459,,,
MCL1,27,28,0.05,15.19104,0.409821,0.857691,1.761459,,,
MCL1,27,28,0.1,27.25723,0.4633006,0.857691,1.761459,,,
MCL1,27,28,0.15,38.5065,0.4763545,0.857691,1.761459,,,
MCL1,27,28,0.2,49.61397,0.4790147,0.857691,1.761459,,,
MCL1,27,28,0.25,60.68673,0.4800177,0.857691,1.761459,,,
MCL1,27,28,0.3,54.58816,0.5213768,0.857691,1.761459,,,
MCL1,27,28,0.35,45.56811,0.5615912,0.857691,1.761459,,,
MCL1,27,28,0.4,35.55807,0.5749195,0.857691,1.761459,,,
MCL1,27,28,0.45,25.06198,0.5843795,0.857691,1.761459,,,
MCL1,27,28,0.5,14.17384,0.5932933,0.857691,1.761459,,,
MCL1,65,67,0,0,0,0.825148,0.024027,,,
