protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
Jnk1,18634,18638,0.4,48.28058,0.5326883,0.821272,0.363748,,,
Jnk1,18634,18638,0.45,38.59152,0.556117,0.821272,0.363748,,,
Jnk1,18634,18638,0.5,28.078,0.5747329,0.821272,0.363748,,,
Jnk1,17124,18634,0,0,0,0.753171,0.152097,,,
Jnk1,17124,18634,0.05,17.05148,0.2202828,0.753171,0.152097,,,
Jnk1,17124,18634,0.1,30.67288,0.3145667,0.753171,0.152097,,,
Jnk1,17124,18634,0.15,42.59672,0.3663964,0.753171,0.152097,,,
Jnk1,17124,18634,0.2,53.8011,0.3817108,0.753171,0.152097,,,
Jnk1,17124,18634,0.25,64.87692,0.3845397,0.753171,0.152097,,,
Jnk1,17124,18634,0.3,58.48657,0.4530456,0.753171,0.152097,,,
Jnk1,17124,18634,0.35,49.56395,0.4896272,0.753171,0.152097,,,
Jnk1,17124,18634,0.4,39.77044,0.5056397,0.753171,0.152097,,,
Jnk1,17124,18634,0.45,29.46344,0.5166747,0.753171,0.152097,,,
Jnk1,17124,18634,0.5,18.76028,0.5273022,0.753171,0.152097,,,
Jnk1,18634,17124,0,0,0,0.753171,0.152097,,,
Jnk1,18634,17124,0.05,16.91596,0.2688086,0.753171,0.152097,,,
Jnk1,18634,17124,0.1,30.29694,0.3642693,0.753171,0.152097,,,
Jnk1,18634,17124,0.15,41.83062,0.4042071,0.753171,0.152097,,,
Jnk1,18634,17124,0.2,52.97069,0.4093107,0.753171,0.152097,,,
Jnk1,18634,17124,0.25,64.04919,0.4108326,0.753171,0.152097,,,
Jnk1,18634,17124,0.3,57.89867,0.4597493,0.753171,0.152097,,,
Jnk1,18634,17124,0.35,49.173,0.4980746,0.753171,0.152097,,,
Jnk1,18634,17124,0.4,39.4038,0.5167765,0.753171,0.152097,,,
Jnk1,18634,17124,0.45,29.06472,0.5273969,0.753171,0.152097,,,
Jnk1,18634,17124,0.5,18.28818,0.5377914,0.753171,0.152097,,,
Jnk1,18628,18624,0,0,0,0.790015,1.167146,,,
Jnk1,18628,18624,0.05,16.09999,0.3042236,0.790015,1.167146,,,
Jnk1,18628,18624,0.1,28.62855,0.3788578,0.790015,1.167146,,,
Jnk1,18628,18624,0.15,40.0835,0.3994798,0.790015,1.167146,,,
Jnk1,18628,18624,0.2,51.24811,0.4058177,0.790015,1.167146,,,
Jnk1,18628,18624,0.25,62.33816,0.4078013,0.790015,1.167146,,,
Jnk1,18628,18624,0.3,55.7589,0.481117,0.790015,1.167146,,,
Jnk1,18628,18624,0.35,46.74949,0.5080637,0.790015,1.167146,,,
Jnk1,18628,18624,0.4,37.01689,0.5226975,0.790015,1.167146,,,
Jnk1,18628,18624,0.45,26.70113,0.5352902,0.790015,1.167146,,,
Jnk1,18628,18624,0.5,15.88452,0.5473901,0.790015,1.167146,,,
Jnk1,18624,18628,0,0,0,0.790015,1.167146,,,
Jnk1,18624,18628,0.05,16.7713,0.3169181,0.790015,1.167146,,,
Jnk1,18624,18628,0.1,29.85576,0.3925695,0.790015,1.167146,,,
Jnk1,18624,18628,0.15,41.38835,0.4266823,0.790015,1.167146,,,
Jnk1,18624,18628,0.2,52.54242,0.4322425,0.790015,1.167146,,,
Jnk1,18624,18628,0.25,63.6318,0.4337812,0.790015,1.167146,,,
Jnk1,18624,18628,0.3,57.50964,0.4968412,0.790015,1.167146,,,
Jnk1,18624,18628,0.35,48.47877,0.5378512,0.790015,1.167146,,,
Jnk1,18624,18628,0.4,38.53305,0.5528136,0.790015,1.167146,,,
Jnk1,18624,18628,0.45,28.06291,0.5626326,0.790015,1.167146,,,
Jnk1,18624,18628,0.5,17.26166,0.5696384,0.790015,1.167146,,,
Jnk1,18632,18624,0,0,0,0.783801,1.351552,,,
Jnk1,18632,18624,0.05,16.16288,0.2670865,0.783801,1.351552,,,
Jnk1,18632,18624,0.1,29.55583,0.335675,0.783801,1.351552,,,
Jnk1,18632,18624,0.15,41.47407,0.380929,0.783801,1.351552,,,
Jnk1,18632,18624,0.2,52.70452,0.3946277,0.783801,1.351552,,,
Jnk1,18632,18624,0.25,63.8078,0.3975118,0.783801,1.351552,,,
Jnk1,18632,18624,0.3,58.38398,0.467374,0.783801,1.351552,,,
Jnk1,18632,18624,0.35,49.96113,0.5098934,0.783801,1.351552,,,
Jnk1,18632,18624,0.4,40.34158,0.5288056,0.783801,1.351552,,,
Jnk1,18632,18624,0.45,30.14824,0.5394581,0.783801,1.351552,,,
Jnk1,18632,18624,0.5,19.47551,0.5509883,0.783801,1.351552,,,
Jnk1,18624,18632,0,0,0,0.783801,1.351552,,,
Jnk1,18624,18632,0.05,16.47483,0.2600987,0.783801,1.351552,,,
Jnk1,18624,18632,0.1,30.06472,0.3549269,0.783801,1.351552,,,
Jnk1,18624,18632,0.15,41.89659,0.4009414,0.783801,1.351552,,,
Jnk1,18624,18632,0.2,53.09382,0.4132476,0.783801,1.351552,,,
Jnk1,18624,18632,0.25,64.17183,0.415796,0.783801,1.351552,,,
Jnk1,18624,18632,0.3,58.74292,0.4558617,0.783801,1.351552,,,
Jnk1,18624,18632,0.35,50.12524,0.5137672,0.783801,1.351552,,,
Jnk1,18624,18632,0.4,40.22243,0.5337237,0.783801,1.351552,,,
Jnk1,18624,18632,0.45,29.70572,0.5454119,0.783801,1.351552,,,
Jnk1,18624,18632,0.5,18.71396,0.557455,0.783801,1.351552,,,
Jnk1,18636,18625,0,0,0,0.789401,0.112077,,,
Jnk1,18636,18625,0.05,16.02122,0.2911924,0.789401,0.112077,,,
Jnk1,18636,18625,0.1,29.42055,0.3617559,0.789401,0.112077,,,
Jnk1,18636,18625,0.15,41.17943,0.403112,0.789401,0.112077,,,
Jnk1,18636,18625,0.2,52.37817,0.4113077,0.789401,0.112077,,,
Jnk1,18636,18625,0.25,63.48716,0.4134093,0.789401,0.112077,,,
Jnk1,18636,18625,0.3,58.08237,0.4746074,0.789401,0.112077,,,
Jnk1,18636,18625,0.35,49.50965,0.5199086,0.789401,0.112077,,,
Jnk1,18636,18625,0.4,39.82808,0.5389072,0.789401,0.112077,,,
Jnk1,18636,18625,0.45,29.58044,0.5499725,0.789401,0.112077,,,
Jnk1,18636,18625,0.5,18.89209,0.5604886,0.789401,0.112077,,,
Jnk1,18625,18636,0,0,0,0.789401,0.112077,,,
Jnk1,18625,18636,0.05,16.20894,0.2923284,0.789401,0.112077,,,
Jnk1,18625,18636,0.1,29.74641,0.3564576,0.789401,0.112077,,,
Jnk1,18625,18636,0.15,41.58822,0.4039432,0.789401,0.112077,,,
Jnk1,18625,18636,0.2,52.76135,0.4139055,0.789401,0.112077,,,
Jnk1,18625,18636,0.25,63.84631,0.4155654,0.789401,0.112077,,,
Jnk1,18625,18636,0.3,57.95852,0.4703572,0.789401,0.112077,,,
Jnk1,18625,18636,0.35,49.30241,0.5152586,0.789401,0.112077,,,
Jnk1,18625,18636,0.4,39.44801,0.5350555,0.789401,0.112077,,,
Jnk1,18625,18636,0.45,29.04347,0.5446183,0.789401,0.112077,,,
Jnk1,18625,18636,0.5,18.19001,0.5558833,0.789401,0.112077,,,
Jnk1,18639,18634,0,0,0,0.785388,1.494182,,,
Jnk1,18639,18634,0.05,16.24352,0.2927801,0.785388,1.494182,,,
Jnk1,18639,18634,0.1,29.69698,0.3583174,0.785388,1.494182,,,
Jnk1,18639,18634,0.15,41.54524,0.403844,0.785388,1.494182,,,
Jnk1,18639,18634,0.2,52.75016,0.4138966,0.785388,1.494182,,,
Jnk1,18639,18634,0.25,63.85422,0.4161323,0.785388,1.494182,,,
Jnk1,18639,18634,0.3,58.49513,0.4743199,0.785388,1.494182,,,
Jnk1,18639,18634,0.35,49.82763,0.5168918,0.785388,1.494182,,,
Jnk1,18639,18634,0.4,40.17151,0.5317375,0.785388,1.494182,,,
Jnk1,18639,18634,0.45,29.91109,0.544935,0.785388,1.494182,,,
Jnk1,18639,18634,0.5,19.15999,0.5563084,0.785388,1.494182,,,
Jnk1,18634,18639,0,0,0,0.785388,1.494182,,,
Jnk1,18634,18639,0.05,17.32565,0.2333826,0.785388,1.494182,,,
Jnk1,18634,18639,0.1,31.04317,0.3290609,0.785388,1.494182,,,
Jnk1,18634,18639,0.15,42.87288,0.3822327,0.785388,1.494182,,,
Jnk1,18634,18639,0.2,54.08112,0.3930182,0.785388,1.494182,,,
Jnk1,18634,18639,0.25,65.1816,0.3958113,0.785388,1.494182,,,
Jnk1,18634,18639,0.3,59.92309,0.4474529,0.785388,1.494182,,,
Jnk1,18634,18639,0.35,51.59717,0.5066102,0.785388,1.494182,,,
Jnk1,18634,18639,0.4,41.76646,0.5332022,0.785388,1.494182,,,
Jnk1,18634,18639,0.45,31.29609,0.5448885,0.785388,1.494182,,,
Jnk1,18634,18639,0.5,20.40418,0.5543965,0.785388,1.494182,,,
Jnk1,18626,18624,0,0,0,0.780117,1.948501,,,
Jnk1,18626,18624,0.05,16.59854,0.2774904,0.780117,1.948501,,,
Jnk1,18626,18624,0.1,29.69183,0.3512705,0.780117,1.948501,,,
Jnk1,18626,18624,0.15,41.31982,0.3899522,0.780117,1.948501,,,
Jnk1,18626,18624,0.2,52.46868,0.3980959,0.780117,1.948501,,,
Jnk1,18626,18624,0.25,63.54823,0.3995864,0.780117,1.948501,,,
Jnk1,18626,18624,0.3,57.83135,0.4598486,0.780117,1.948501,,,
Jnk1,18626,18624,0.35,49.15201,0.5037061,0.780117,1.948501,,,
Jnk1,18626,18624,0.4,39.43148,0.5215175,0.780117,1.948501,,,
Jnk1,18626,18624,0.45,29.15817,0.5323579,0.780117,1.948501,,,
Jnk1,18626,18624,0.5,18.50984,0.5412618,0.780117,1.948501,,,
Jnk1,18624,18626,0,0,0,0.780117,1.948501,,,
Jnk1,18624,18626,0.05,15.69663,0.3077219,0.780117,1.948501,,,
Jnk1,18624,18626,0.1,28.65101,0.3710535,0.780117,1.948501,,,
Jnk1,18624,18626,0.15,40.273,0.4043577,0.780117,1.948501,,,
Jnk1,18624,18626,0.2,51.47371,0.4122029,0.780117,1.948501,,,
Jnk1,18624,18626,0.25,62.58047,0.4146071,0.780117,1.948501,,,
Jnk1,18624,18626,0.3,56.75989,0.4753257,0.780117,1.948501,,,
Jnk1,18624,18626,0.35,48.08241,0.5194378,0.780117,1.948501,,,
Jnk1,18624,18626,0.4,38.26776,0.5377674,0.780117,1.948501,,,
Jnk1,18624,18626,0.45,27.84811,0.5501019,0.780117,1.948501,,,
Jnk1,18624,18626,0.5,16.94134,0.5617984,0.780117,1.948501,,,
Jnk1,18627,18630,0,0,0,0.769617,1.424304,,,
Jnk1,18627,18630,0.05,16.01564,0.2961457,0.769617,1.424304,,,
Jnk1,18627,18630,0.1,28.91636,0.3720064,0.769617,1.424304,,,
Jnk1,18627,18630,0.15,40.37767,0.4027384,0.769617,1.424304,,,
Jnk1,18627,18630,0.2,51.50091,0.4079685,0.769617,1.424304,,,
Jnk1,18627,18630,0.25,62.56805,0.4093455,0.769617,1.424304,,,
Jnk1,18627,18630,0.3,56.41931,0.4634072,0.769617,1.424304,,,
Jnk1,18627,18630,0.35,47.57437,0.5022965,0.769617,1.424304,,,
Jnk1,18627,18630,0.4,37.78443,0.5211748,0.769617,1.424304,,,
Jnk1,18627,18630,0.45,27.44325,0.5333731,0.769617,1.424304,,,
Jnk1,18627,18630,0.5,16.70175,0.542935,0.769617,1.424304,,,
Jnk1,18630,18627,0,0,0,0.769617,1.424304,,,
Jnk1,18630,18627,0.05,17.24233,0.2755965,0.769617,1.424304,,,
Jnk1,18630,18627,0.1,30.20878,0.3782283,0.769617,1.424304,,,
Jnk1,18630,18627,0.15,41.57966,0.4060691,0.769617,1.424304,,,
Jnk1,18630,18627,0.2,52.68839,0.4095881,0.769617,1.424304,,,
Jnk1,18630,18627,0.25,63.75757,0.4105533,0.769617,1.424304,,,
Jnk1,18630,18627,0.3,57.80031,0.4697836,0.769617,1.424304,,,
Jnk1,18630,18627,0.35,48.74474,0.5130234,0.769617,1.424304,,,
Jnk1,18630,18627,0.4,38.78153,0.5262581,0.769617,1.424304,,,
Jnk1,18630,18627,0.45,28.32047,0.5365215,0.769617,1.424304,,,
Jnk1,18630,18627,0.5,17.46605,0.5454646,0.769617,1.424304,,,
Jnk1,18635,18625,0,0,0,0.779616,1.254333,,,
Jnk1,18635,18625,0.05,16.03426,0.2416671,0.779616,1.254333,,,
Jnk1,18635,18625,0.1,29.26309,0.3348812,0.779616,1.254333,,,
Jnk1,18635,18625,0.15,40.93432,0.3700643,0.779616,1.254333,,,
Jnk1,18635,18625,0.2,52.15219,0.3791793,0.779616,1.254333,,,
Jnk1,18635,18625,0.25,63.26254,0.3823403,0.779616,1.254333,,,
Jnk1,18635,18625,0.3,57.92052,0.4502138,0.779616,1.254333,,,
Jnk1,18635,18625,0.35,49.45681,0.4975733,0.779616,1.254333,,,
Jnk1,18635,18625,0.4,39.87679,0.515969,0.779616,1.254333,,,
Jnk1,18635,18625,0.45,29.71836,0.5280197,0.779616,1.254333,,,
Jnk1,18635,18625,0.5,19.09313,0.5389653,0.779616,1.254333,,,
Jnk1,18625,18635,0,0,0,0.779616,1.254333,,,
Jnk1,18625,18635,0.05,17.44048,0.2215235,0.779616,1.254333,,,
Jnk1,18625,18635,0.1,30.82512,0.3447925,0.779616,1.254333,,,
Jnk1,18625,18635,0.15,42.48839,0.3822738,0.779616,1.254333,,,
Jnk1,18625,18635,0.2,53.68194,0.3912248,0.779616,1.254333,,,
Jnk1,18625,18635,0.25,64.77894,0.3935396,0.779616,1.254333,,,
Jnk1,18625,18635,0.3,59.27358,0.4643734,0.779616,1.254333,,,
Jnk1,18625,18635,0.35,50.63783,0.5178273,0.779616,1.254333,,,
Jnk1,18625,18635,0.4,40.87093,0.5396085,0.779616,1.254333,,,
Jnk1,18625,18635,0.45,30.44738,0.5520824,0.779616,1.254333,,,
Jnk1,18625,18635,0.5,19.52746,0.5633101,0.779616,1.254333,,,
Jnk1,18633,18624,0,0,0,0.777389,0.065344,,,
Jnk1,18633,18624,0.05,16.29321,0.3106039,0.777389,0.065344,,,
Jnk1,18633,18624,0.1,29.28518,0.3844295,0.777389,0.065344,,,
Jnk1,18633,18624,0.15,40.92058,0.4132155,0.777389,0.065344,,,
Jnk1,18633,18624,0.2,52.09729,0.4212178,0.777389,0.065344,,,
Jnk1,18633,18624,0.25,63.18645,0.4229927,0.777389,0.065344,,,
Jnk1,18633,18624,0.3,57.63765,0.4877832,0.777389,0.065344,,,
Jnk1,18633,18624,0.35,49.03573,0.5280183,0.777389,0.065344,,,
Jnk1,18633,18624,0.4,39.49768,0.5435412,0.777389,0.065344,,,
Jnk1,18633,18624,0.45,29.33033,0.5563605,0.777389,0.065344,,,
Jnk1,18633,18624,0.5,18.64822,0.5680436,0.777389,0.065344,,,
Jnk1,18624,18633,0,0,0,0.777389,0.065344,,,
Jnk1,18624,18633,0.05,17.7038,0.1788952,0.777389,0.065344,,,
Jnk1,18624,18633,0.1,31.44232,0.3236087,0.777389,0.065344,,,
Jnk1,18624,18633,0.15,42.96308,0.3722932,0.777389,0.065344,,,
Jnk1,18624,18633,0.2,54.09129,0.3767135,0.777389,0.065344,,,
Jnk1,18624,18633,0.25,65.17206,0.3779709,0.777389,0.065344,,,
Jnk1,18624,18633,0.3,58.94357,0.4542074,0.777389,0.065344,,,
Jnk1,18624,18633,0.35,50.23598,0.484312,0.777389,0.065344,,,
Jnk1,18624,18633,0.4,40.52218,0.5073242,0.777389,0.065344,,,
Jnk1,18624,18633,0.45,30.15951,0.5210519,0.777389,0.065344,,,
Jnk1,18624,18633,0.5,19.39356,0.530717,0.777389,0.065344,,,
MCL1,28,27,0,0,0,0.857691,1.761459,,,
MCL1,28,27,0.05,16.34736,0.4670857,0.857691,1.761459,,,
MCL1,28,27,0.1,28.43116,0.5148755,0.857691,1.761459,,,
MCL1,28,27,0.15,39.66825,0.5252202,0.857691,1.761459,,,
MCL1,28,27,0.2,50.75877,0.5274444,0.857691,1.761459,,,
MCL1,28,27,0.25,61.81509,0.5282442,0.857691,1.761459,,,
MCL1,28,27,0.3,55.24661,0.5593637,0.857691,1.761459,,,
MCL1,28,27,0.35,46.38777,0.5869443,0.857691,1.761459,,,
MCL1,28,27,0.4,36.5432,0.6020055,0.857691,1.761459,,,
MCL1,28,27,0.45,26.18199,0.6106383,0.857691,1.761459,,,
MCL1,28,27,0.5,15.4253,0.6193845,0.857691,1.761459,,,
MCL1,27,28,0,0,0,0.857691,1.761459,,,
MCL1,27,28,0.05,15.19104,0.409821,0.857691,1.761459,,,
MCL1,27,28,0.1,27.25723,0.4633006,0.857691,1.761459,,,
MCL1,27,28,0.15,38.5065,0.4763545,0.857691,1.761459,,,
MCL1,27,28,0.2,49.61397,0.4790147,0.857691,1.761459,,,
MCL1,27,28,0.25,60.68673,0.4800177,0.857691,1.761459,,,
MCL1,27,28,0.3,54.58816,0.5213768,0.857691,1.761459,,,
MCL1,27,28,0.35,45.56811,0.5615912,0.857691,1.761459,,,
MCL1,27,28,0.4,35.55807,0.5749195,0.857691,1.761459,,,
MCL1,27,28,0.45,25.06198,0.5843795,0.857691,1.761459,,,
MCL1,27,28,0.5,14.17384,0.5932933,0.857691,1.761459,,,
MCL1,29,40,0,0,0,0.852089,0.744029,,,
MCL1,29,40,0.05,18.51085,0.1025097,0.852089,0.744029,,,
MCL1,29,40,0.1,34.19701,0.3569734,0.852089,0.744029,,,
MCL1,29,40,0.15,47.69276,0.4007964,0.852089,0.744029,,,
MCL1,29,40,0.2,59.65971,0.444922,0.852089,0.744029,,,
MCL1,29,40,0.25,70.88677,0.4564574,0.852089,0.744029,,,
MCL1,29,40,0.3,66.61151,0.5083942,0.852089,0.744029,,,
MCL1,29,40,0.35,59.18887,0.562459,0.852089,0.744029,,,
MCL1,29,40,0.4,50.13354,0.590834,0.852089,0.744029,,,
MCL1,29,40,0.45,39.96254,0.6079836,0.852089,0.744029,,,
MCL1,29,40,0.5,29.09648,0.6214831,0.852089,0.744029,,,
MCL1,40,29,0,0,0,0.852089,0.744029,,,
MCL1,40,29,0.05,17.88297,0.148957,0.852089,0.744029,,,
MCL1,40,29,0.1,33.10139,0.3161231,0.852089,0.744029,,,
MCL1,40,29,0.15,46.56505,0.357827,0.852089,0.744029,,,
MCL1,40,29,0.2,58.47244,0.4060681,0.852089,0.744029,,,
MCL1,40,29,0.25,69.6591,0.4162849,0.852089,0.744029,,,
MCL1,40,29,0.3,64.84839,0.4795649,0.852089,0.744029,,,
MCL1,40,29,0.35,57.43925,0.5220712,0.852089,0.744029,,,
MCL1,40,29,0.4,48.50626,0.5505138,0.852089,0.744029,,,
MCL1,40,29,0.45,38.59829,0.569172,0.852089,0.744029,,,
MCL1,40,29,0.5,28.04246,0.5829362,0.852089,0.744029,,,
MCL1,33,27,0,0,0,0.839611,1.530904,,,
MCL1,33,27,0.05,15.45652,0.4711931,0.839611,1.530904,,,
MCL1,33,27,0.1,27.52959,0.5105393,0.839611,1.530904,,,
MCL1,33,27,0.15,38.85089,0.5218669,0.839611,1.530904,,,
MCL1,33,27,0.2,49.98157,0.5251733,0.839611,1.530904,,,
MCL1,33,27,0.25,61.06028,0.5264133,0.839611,1.530904,,,
MCL1,33,27,0.3,54.31328,0.5644086,0.839611,1.530904,,,
MCL1,33,27,0.35,45.34809,0.5867173,0.839611,1.530904,,,
MCL1,33,27,0.4,35.58443,0.6009659,0.839611,1.530904,,,
MCL1,33,27,0.45,25.31493,0.6109166,0.839611,1.530904,,,
MCL1,33,27,0.5,14.69016,0.6197211,0.839611,1.530904,,,
MCL1,27,33,0,0,0,0.839611,1.530904,,,
MCL1,27,33,0.05,15.48089,0.3529614,0.839611,1.530904,,,
MCL1,27,33,0.1,27.97614,0.4126862,0.839611,1.530904,,,
MCL1,27,33,0.15,39.36337,0.4356757,0.839611,1.530904,,,
MCL1,27,33,0.2,50.48417,0.4400926,0.839611,1.530904,,,
MCL1,27,33,0.25,61.55488,0.4413078,0.839611,1.530904,,,
MCL1,27,33,0.3,55.16386,0.4889955,0.839611,1.530904,,,
MCL1,27,33,0.35,46.0256,0.5350814,0.839611,1.530904,,,
MCL1,27,33,0.4,35.73667,0.5522741,0.839611,1.530904,,,
MCL1,27,33,0.45,24.98466,0.5598927,0.839611,1.530904,,,
MCL1,27,33,0.5,13.91925,0.5664735,0.839611,1.530904,,,
MCL1,35,36,0,0,0,0.789306,0.410232,,,
MCL1,35,36,0.05,15.50233,0.3350925,0.789306,0.410232,,,
MCL1,35,36,0.1,27.93564,0.4015266,0.789306,0.410232,,,
MCL1,35,36,0.15,39.26991,0.4217924,0.789306,0.410232,,,
MCL1,35,36,0.2,50.36962,0.425566,0.789306,0.410232,,,
MCL1,35,36,0.25,61.42731,0.4264921,0.789306,0.410232,,,
MCL1,35,36,0.3,54.85171,0.4959568,0.789306,0.410232,,,
MCL1,35,36,0.35,45.64047,0.524942,0.789306,0.410232,,,
MCL1,35,36,0.4,35.56516,0.5421591,0.789306,0.410232,,,
MCL1,35,36,0.45,24.98914,0.5515095,0.789306,0.410232,,,
MCL1,35,36,0.5,14.03042,0.5610255,0.789306,0.410232,,,
MCL1,36,35,0,0,0,0.789306,0.410232,,,
MCL1,36,35,0.05,15.57351,0.3600063,0.789306,0.410232,,,
MCL1,36,35,0.1,27.69318,0.41861,0.789306,0.410232,,,
MCL1,36,35,0.15,38.97334,0.4324952,0.789306,0.410232,,,
MCL1,36,35,0.2,50.08092,0.4359492,0.789306,0.410232,,,
MCL1,36,35,0.25,61.14623,0.4371128,0.789306,0.410232,,,
MCL1,36,35,0.3,54.79384,0.4853904,0.789306,0.410232,,,
MCL1,36,35,0.35,45.93129,0.5182058,0.789306,0.410232,,,
MCL1,36,35,0.4,36.15791,0.5343856,0.789306,0.410232,,,
MCL1,36,35,0.45,25.82054,0.5455241,0.789306,0.410232,,,
MCL1,36,35,0.5,15.07065,0.5552064,0.789306,0.410232,,,
MCL1,67,50,0,0,0,0.828917,0.538605,,,
MCL1,67,50,0.05,16.63558,0.4182946,0.828917,0.538605,,,
MCL1,67,50,0.1,28.74306,0.4727716,0.828917,0.538605,,,
MCL1,67,50,0.15,40.05077,0.4828552,0.828917,0.538605,,,
MCL1,67,50,0.2,51.18826,0.4862029,0.828917,0.538605,,,
MCL1,67,50,0.25,62.27383,0.4875441,0.828917,0.538605,,,
MCL1,67,50,0.3,56.84806,0.523397,0.828917,0.538605,,,
MCL1,67,50,0.35,48.63111,0.5618358,0.828917,0.538605,,,
MCL1,67,50,0.4,39.23627,0.5802129,0.828917,0.538605,,,
MCL1,67,50,0.45,29.15928,0.5930874,0.828917,0.538605,,,
MCL1,67,50,0.5,18.52035,0.6044793,0.828917,0.538605,,,
MCL1,50,67,0,0,0,0.828917,0.538605,,,
MCL1,50,67,0.05,15.64679,0.3534056,0.828917,0.538605,,,
MCL1,50,67,0.1,27.75114,0.4158897,0.828917,0.538605,,,
MCL1,50,67,0.15,39.00226,0.4289232,0.828917,0.538605,,,
MCL1,50,67,0.2,50.10841,0.4320325,0.828917,0.538605,,,
MCL1,50,67,0.25,61.17615,0.4332595,0.828917,0.538605,,,
MCL1,50,67,0.3,55.4206,0.4752135,0.828917,0.538605,,,
MCL1,50,67,0.35,46.95899,0.5202304,0.828917,0.538605,,,
MCL1,50,67,0.4,37.33609,0.5386024,0.828917,0.538605,,,
MCL1,50,67,0.45,27.10155,0.5514634,0.828917,0.538605,,,
MCL1,50,67,0.5,16.23175,0.5671928,0.828917,0.538605,,,
MCL1,67,52,0,0,0,0.843697,1.736158,,,
MCL1,67,52,0.05,14.86712,0.2761444,0.843697,1.736158,,,
MCL1,67,52,0.1,27.4911,0.336876,0.843697,1.736158,,,
MCL1,67,52,0.15,38.98652,0.3656357,0.843697,1.736158,,,
MCL1,67,52,0.2,50.16014,0.3725099,0.843697,1.736158,,,
MCL1,67,52,0.25,61.25579,0.3748523,0.843697,1.736158,,,
MCL1,67,52,0.3,55.67476,0.4557566,0.843697,1.736158,,,
MCL1,67,52,0.35,47.44014,0.4924861,0.843697,1.736158,,,
MCL1,67,52,0.4,38.21963,0.512063,0.843697,1.736158,,,
MCL1,67,52,0.45,28.27396,0.5280751,0.843697,1.736158,,,
MCL1,67,52,0.5,17.72851,0.542242,0.843697,1.736158,,,
MCL1,52,67,0,0,0,0.843697,1.736158,,,
MCL1,52,67,0.05,16.04318,0.4528688,0.843697,1.736158,,,
MCL1,52,67,0.1,28.50386,0.5033576,0.843697,1.736158,,,
MCL1,52,67,0.15,39.87981,0.5227998,0.843697,1.736158,,,
MCL1,52,67,0.2,51.00866,0.5264234,0.843697,1.736158,,,
MCL1,52,67,0.25,62.08687,0.5275751,0.843697,1.736158,,,
MCL1,52,67,0.3,56.55044,0.5691495,0.843697,1.736158,,,
MCL1,52,67,0.35,48.29676,0.6036009,0.843697,1.736158,,,
MCL1,52,67,0.4,38.88423,0.6218927,0.843697,1.736158,,,
MCL1,52,67,0.45,28.63725,0.635964,0.843697,1.736158,,,
MCL1,52,67,0.5,17.82466,0.6463738,0.843697,1.736158,,,
MCL1,48,27,0,0,0,0.767991,0.751653,,,
MCL1,48,27,0.05,17.22772,0.2161837,0.767991,0.751653,,,
MCL1,48,27,0.1,29.80748,0.3232355,0.767991,0.751653,,,
MCL1,48,27,0.15,41.17373,0.3489217,0.767991,0.751653,,,
MCL1,48,27,0.2,52.30607,0.3554522,0.767991,0.751653,,,
MCL1,48,27,0.25,63.37888,0.3575728,0.767991,0.751653,,,
MCL1,48,27,0.3,57.04573,0.4253001,0.767991,0.751653,,,
MCL1,48,27,0.35,47.8916,0.4654551,0.767991,0.751653,,,
MCL1,48,27,0.4,37.79298,0.4820447,0.767991,0.751653,,,
MCL1,48,27,0.45,27.20735,0.4922131,0.767991,0.751653,,,
MCL1,48,27,0.5,16.29971,0.500728,0.767991,0.751653,,,
MCL1,27,48,0,0,0,0.767991,0.751653,,,
MCL1,27,48,0.05,15.79889,0.3696892,0.767991,0.751653,,,
MCL1,27,48,0.1,28.39386,0.4408882,0.767991,0.751653,,,
MCL1,27,48,0.15,39.73944,0.4623033,0.767991,0.751653,,,
MCL1,27,48,0.2,50.85979,0.4661292,0.767991,0.751653,,,
MCL1,27,48,0.25,61.92935,0.467451,0.767991,0.751653,,,
MCL1,27,48,0.3,55.86971,0.509459,0.767991,0.751653,,,
MCL1,27,48,0.35,46.99636,0.5491915,0.767991,0.751653,,,
MCL1,27,48,0.4,37.13859,0.5652854,0.767991,0.751653,,,
MCL1,27,48,0.45,26.78916,0.5746925,0.767991,0.751653,,,
MCL1,27,48,0.5,16.09806,0.5823068,0.767991,0.751653,,,
MCL1,35,37,0,0,0,0.853578,1.62346,,,
MCL1,35,37,0.05,17.30953,0.2701652,0.853578,1.62346,,,
MCL1,35,37,0.1,29.95924,0.3733519,0.853578,1.62346,,,
MCL1,35,37,0.15,41.2762,0.3960322,0.853578,1.62346,,,
MCL1,35,37,0.2,52.38696,0.3999249,0.853578,1.62346,,,
MCL1,35,37,0.25,63.45553,0.4010847,0.853578,1.62346,,,
MCL1,35,37,0.3,57.75894,0.4627225,0.853578,1.62346,,,
MCL1,35,37,0.35,49.06835,0.5088245,0.853578,1.62346,,,
MCL1,35,37,0.4,39.1662,0.530208,0.853578,1.62346,,,
MCL1,35,37,0.45,28.63864,0.5417195,0.853578,1.62346,,,
MCL1,35,37,0.5,17.6869,0.5509893,0.853578,1.62346,,,
MCL1,37,35,0,0,0,0.853578,1.62346,,,
MCL1,37,35,0.05,15.81473,0.4829857,0.853578,1.62346,,,
MCL1,37,35,0.1,28.07733,0.5264541,0.853578,1.62346,,,
